Sample,S_aureus_count,tax_reads,Total_read_count,study,Timepoint,subject_id,sample_alias,S_aureus,present_actual,adj_count_min,present_min,adj_count_1stQ,present_1stQ,adj_count_median,present_median,adj_count_3rdQ,present_3rdQ,adj_count_max,present_max,adj_rel
SAMN07501280,1,9362,54281820,Rahman_2018_preterm_NICU,DOL 9-42,Rahman_2018_preterm_NICU.subject_N4_167,Rahman_2018_preterm_NICU.sample_N4_167_020G1,1.0681478316599017e-4,TRUE,0.0012640143606091321,0,0.1178498804940586,0,0.629878714457253,0,1.0646010026929826,1,9.017218564152786,1,1.8422374194527745e-8
SAMN07501305,1,36127,188015427,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_125,Rahman_2018_preterm_NICU.sample_N4_125_000G1,2.7680128435795944e-5,TRUE,3.6493282011374525e-4,0,0.03402436758553861,0,0.18185190197185255,0,0.3073603103855941,0,2.6033557076143548,1,5.3187124905447256e-9
SAMN07501324,1,35413,159613199,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_166,Rahman_2018_preterm_NICU.sample_N4_166_000G1,2.8238217603704854e-5,TRUE,4.29870464534703e-4,0,0.04007880325736721,0,0.21421137609051993,0,0.3620532660334688,0,3.0666075115755307,1,6.2651460296839234e-9
SAMN07501325,1,52921,209512034,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_167,Rahman_2018_preterm_NICU.sample_N4_167_000G1,1.8896090398896468e-5,TRUE,3.2748954172245783e-4,0,0.03053335828909952,0,0.16319331327765163,0,0.27582415623915907,0,2.336243058000191,1,4.772995521584216e-9
SAMN07501326,1,25442,124447609,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_168,Rahman_2018_preterm_NICU.sample_N4_168_000G1,3.930508607813851e-5,TRUE,5.513404439935845e-4,0,0.05140400889502024,0,0.2747418232840456,0,0.4643599058620725,0,3.93314937051141,1,8.035509947001072e-9
SAMN07501335,1,56122,258844408,Rahman_2018_preterm_NICU,DOL 1-8,Rahman_2018_preterm_NICU.subject_N4_207,Rahman_2018_preterm_NICU.sample_N4_207_000G1,1.7818324364776735e-5,TRUE,2.650742989974116e-4,0,0.024714097744773376,0,0.132090792550558,0,0.22325566330179325,0,1.8909855491257126,1,3.86332471976756e-9
SAMN09980587,1,1239,5823867,Gasparrini_2019_infant,DOL 9-42,Gasparrini_2019_infant_N003,Gasparrini_2019_infant_N003_E,8.071025020177562e-4,TRUE,0.011781347341894998,0,1.0984292738827999,1,5.870835134112781,1,9.922699127572796,1,84.04570966335598,1,1.7170721790178244e-7
SAMN09980627,1,1096,3176928,Gasparrini_2019_infant,DOL 9-42,Gasparrini_2019_infant_N008,Gasparrini_2019_infant_N008_B,9.124087591240876e-4,TRUE,0.021597278880730063,0,2.0136137803563696,1,10.76227191802899,1,18.190050262391846,1,154.07054708196094,1,3.147694880085416e-7
SAMN09980673,1,981,6301298,Gasparrini_2019_infant,DOL 9-42,Gasparrini_2019_infant_N015,Gasparrini_2019_infant_N015_C,0.0010193679918450561,TRUE,0.010888708961233066,0,1.0152044864407301,1,5.426019051947709,1,9.170885109702795,1,77.67781098434004,1,1.5869746201496897e-7
SAMN09980687,1,2174,8288672,Gasparrini_2019_infant,DOL 9-42,Gasparrini_2019_infant_N016,Gasparrini_2019_infant_N016_B,4.5998160073597056e-4,TRUE,0.008277924376787982,0,0.7717890151763757,0,4.125023043498404,1,6.971982966632049,1,59.05301054258149,1,1.2064658850054628e-7
SAMN09980690,1,744,2558639,Gasparrini_2019_infant,DOL 43-455,Gasparrini_2019_infant_N016,Gasparrini_2019_infant_N016_E,0.0013440860215053765,TRUE,0.026816209711491148,0,2.5001987384699444,1,13.362949208544073,1,22.585632439746288,1,191.30132660371393,1,3.908327825848039e-7
SAMN09980736,1,1193,6936818,Gasparrini_2019_infant,DOL 43-455,Gasparrini_2019_infant_N022,Gasparrini_2019_infant_N022_G,8.382229673093043e-4,TRUE,0.009891134523062303,0,0.9221960270544793,0,4.928911642196753,1,8.330689950348992,1,70.56132004616525,1,1.441583158156953e-7
SAMN09980741,1,958,4646813,Gasparrini_2019_infant,DOL 43-455,Gasparrini_2019_infant_N023,Gasparrini_2019_infant_N023_D,0.0010438413361169101,TRUE,0.01476560386656403,0,1.3766652542290811,1,7.357938225618289,1,12.436153552983518,1,105.33478213993116,1,2.152012572918256e-7
SAMN09980751,1,1630,5145684,Gasparrini_2019_infant,DOL 9-42,Gasparrini_2019_infant_N038,Gasparrini_2019_infant_N038_C,6.134969325153375e-4,TRUE,0.013334087363312631,0,1.2431983775140485,1,6.644590495646448,1,11.230475870651986,1,95.12263772901717,1,1.9433762353071038e-7
SAMN09980752,1,2087,7538321,Gasparrini_2019_infant,DOL 9-42,Gasparrini_2019_infant_N038,Gasparrini_2019_infant_N038_D,4.791566842357451e-4,TRUE,0.009101894175108755,0,0.8486115144207842,0,4.53562046508765,1,7.665961690938871,1,64.93104167360345,1,1.32655534302665e-7
SAMN09980755,1,1756,7536336,Gasparrini_2019_infant,DOL 43-455,Gasparrini_2019_infant_N038,Gasparrini_2019_infant_N038_G,5.694760820045558e-4,TRUE,0.009104291528403191,0,0.8488350307098834,0,4.536815104846705,1,7.667980833126336,1,64.94814389910428,1,1.3269047452236737e-7
SAMN09980776,1,2058,8529777,Gasparrini_2019_infant,DOL 43-455,Gasparrini_2019_infant_N026,Gasparrini_2019_infant_N026_D,4.8590864917395527e-4,TRUE,0.008043938311634642,0,0.7499734166555585,0,4.008424018588059,1,6.774910997087028,1,57.38380206188274,1,1.1723635916859256e-7
SAMN09980790,1,1025,4518272,Gasparrini_2019_infant,DOL 43-455,Gasparrini_2019_infant_N028,Gasparrini_2019_infant_N028_D,9.75609756097561e-4,TRUE,0.0151856727527692,0,1.4158302111957846,1,7.567265317360265,1,12.789951556701324,1,108.3314672069322,1,2.213235502422165e-7
X01.1.7.006.c.365.G1,1,15033,59644584,PRIMAL,DOL 43-455,01.1.7.006,PRIMAL_01.1.7.006.c.365,6.652032195835828e-5,TRUE,0.0011503642979553684,0,0.10725376171623562,0,0.5732450577574655,0,0.9688805944224541,0,8.206462383910667,1,1.676598163548261e-8
X01.1.7.015.c.028.N1,1,15001,66304568,PRIMAL,DOL 9-42,01.1.7.015,PRIMAL_01.1.7.015.c.028,6.666222251849876e-5,TRUE,0.001034815580127149,0,0.09648062257188675,0,0.51566527060398,0,0.8715610665014815,0,7.38216158802211,1,1.5081917131260096e-8
X01.1.8.026.c.028.N1,1,23329,63919569,PRIMAL,DOL 9-42,01.1.8.026,PRIMAL_01.1.8.026.c.028,4.2865103519225e-5,TRUE,0.00107342713778311,0,0.10008055592489994,0,0.5349060316723976,0,0.9040811899091499,0,7.657608501709391,1,1.5644661183494527e-8
X01.1.8.029.c.028.N1,1,20324,61391706,PRIMAL,DOL 9-42,01.1.8.029,PRIMAL_01.1.8.029.c.028,4.92029128124385e-5,TRUE,0.0011176265406274914,0,0.10420146982069532,0,0.5569313059975887,0,0.9413076092070157,0,7.972917954096275,1,1.6288845271704944e-8
X01.2.7.004.c.365.G1,1,13537,50529952,PRIMAL,DOL 43-455,01.2.7.004,PRIMAL_01.2.7.004.c.365,7.387161113983896e-5,TRUE,0.001357867903773192,0,0.12660027858328463,0,0.6766474466470896,0,1.143648028796861,1,9.686750444568005,1,1.9790242428886535e-8
X03.1.8.001.c.001.N3,1,17109,65586342,PRIMAL,DOL 9-42,03.1.8.001,PRIMAL_03.1.8.001.c.001,5.8448769653398793e-05,TRUE,0.0010461476872730606,0,0.0975371671132383,0,0.5213122421128472,0,0.8811053984379857,0,7.4630025104922,1,1.5247076899028765e-8
X05.1.7.008.c.028.N1,1,50038,128418458,PRIMAL,DOL 9-42,05.1.7.008,PRIMAL_05.1.7.008.c.028,1.9984811543227148e-5,TRUE,5.342923522722879e-4,0,0.04981453678566986,0,0.26624648459803185,0,0.450001354166704,0,3.8115317893008807,1,7.787042576075785e-9
X07.2.8.004.c.365.G1,1,11213,38962343,PRIMAL,DOL 43-455,07.2.8.004,PRIMAL_07.2.8.004.c.365,8.918219923303308e-5,TRUE,0.0017610080584732804,0,0.16418689194333103,0,0.8775386788212404,0,1.4831880105362247,1,12.562669421600237,1,2.566580762353024e-8
X07.2.8.007.c.365.G1,1,9257,46457819,PRIMAL,DOL 43-455,07.2.8.007,PRIMAL_07.2.8.007.c.365,1.0802635843145727e-4,TRUE,0.0014768880992885181,0,0.13769707958094202,0,0.7359571270446423,0,1.2438913673498104,1,10.53581604853211,1,2.1524901976134523e-8
X09.1.8.006.c.365.G1,1,11224,52643594,PRIMAL,DOL 43-455,09.1.8.006,PRIMAL_09.1.8.006.c.365,8.909479686386316e-5,TRUE,0.0013033494635643608,0,0.12151727330774567,0,0.6494800298019167,0,1.0977305234897148,1,9.297827101242367,1,1.8995663555949468e-8
X09.2.8.004.c.365.G1,1,11947,46075791,PRIMAL,DOL 43-455,09.2.8.004,PRIMAL_09.2.8.004.c.365,8.370302167908261e-5,TRUE,0.0014891334149857568,0,0.13883876676148652,0,0.7420591650830259,0,1.2542048382848163,1,10.623171613049465,1,2.170337129969185e-8
X10.2.8.012.c.001.N1,1,36295,100181964,PRIMAL,DOL 1-8,10.2.8.012,PRIMAL_10.2.8.012.c.001,2.7552004408320707e-5,TRUE,6.848837581183775e-4,0,0.06385486712957635,0,0.3412886075980702,0,0.5768351676555273,0,4.885819916646873,1,9.981836650756817e-9
X10.2.8.013.c.001.N1,1,60191,163537436,PRIMAL,DOL 1-8,10.2.8.013,PRIMAL_10.2.8.013.c.001,1.6613779468691332e-5,TRUE,4.1955531209380095e-4,0,0.03911707408693873,0,0.2090711694905135,0,0.35336545205465986,0,2.993021334882614,1,6.114807865765977e-9
X11.1.8.009.c.001.G1,1,14801,43497927,PRIMAL,DOL 1-8,11.1.8.009,PRIMAL_11.1.8.009.c.001,6.756300249983109e-5,TRUE,0.001577385515406286,0,0.14706691654524134,0,0.7860366081353716,0,1.3285341161200623,1,11.252743952602614,1,2.298960132054109e-8
X11.2.8.009.c.001.G1,1,8442,25844114,PRIMAL,DOL 9-42,11.2.8.009,PRIMAL_11.2.8.009.c.001,1.1845534233593936e-4,TRUE,0.0026548791728747212,0,0.24752661282952088,0,1.3229690520634603,1,2.2360402836792934,1,18.93936216966076,1,3.869352998520282e-8
X11.2.8.011.c.028.N1,1,21865,68800019,PRIMAL,DOL 9-42,11.2.8.011,PRIMAL_11.2.8.011.c.028,4.5735193231191405e-5,TRUE,9.972817013320884e-4,0,0.09298116618252678,0,0.4969615342693437,0,0.8399486052467514,0,7.114402613755092,1,1.453487970693729e-8
X12.1.7.005.c.365.G1,1,7390,21559596,PRIMAL,DOL 43-455,12.1.7.005,PRIMAL_12.1.7.005.c.365,1.3531799729364006e-4,TRUE,0.0031824807848904032,0,0.2967173410856122,0,1.585881433028708,1,2.6804064417533615,1,22.703163593603517,1,4.638305838383985e-8
X12.1.7.024.c.365.N1,1,23769,71778962,PRIMAL,DOL 43-455,12.1.7.024,PRIMAL_12.1.7.024.c.365,4.207160587319618e-5,TRUE,9.558928979775438e-4,0,0.08912229742191033,0,0.4763368269382329,0,0.8050893798102011,0,6.8191434002626,1,1.3931658694089223e-8
X12.1.8.001.c.365.G1,1,7800,37501019,PRIMAL,DOL 43-455,12.1.8.001,PRIMAL_12.1.8.001.c.365,1.282051282051282e-4,TRUE,0.0018296302828464475,0,0.17058485797412598,0,0.9117342384749598,0,1.5409842596543843,1,13.052206261381857,1,2.666594206413431e-8
X12.1.8.010.c.028.G1,1,9897,30261294,PRIMAL,DOL 9-42,12.1.8.010,PRIMAL_12.1.8.010.c.028,1.010407194099222e-4,TRUE,0.002267351819125778,0,0.21139565280982364,0,1.129857930067366,1,1.9096499971217356,1,16.17482170458408,1,3.3045513519679625e-8
X14.1.8.002.c.365.N1,1,18630,61026673,PRIMAL,DOL 43-455,14.1.8.002,PRIMAL_14.1.8.002.c.365,5.367686527106817e-5,TRUE,0.001124311659591864,0,0.10482475425130909,0,0.5602626084499149,0,0.9469380708333879,0,8.02060821831136,1,1.638627752163386e-8
X16.2.8.003.c.001.N1,1,15025,68423285,PRIMAL,DOL 1-8,16.2.8.003,PRIMAL_16.2.8.003.c.001,6.65557404326123e-5,TRUE,0.0010027726672287073,0,0.09349311422273865,0,0.499697771014648,0,0.8445733057101833,0,7.153574035505603,1,1.4614907775912834e-8
X20.1.7.005.c.001.N3,1,21817,66308854,PRIMAL,DOL 1-8,20.1.7.005,PRIMAL_20.1.7.005.c.001,4.583581610670578e-5,TRUE,0.0010347486928367062,0,0.09647438636173684,0,0.5156319395898472,0,0.8715047314797507,0,7.381684427844281,1,1.50809422826098e-8
X20.2.8.001.c.001.N3,1,18076,71413207,PRIMAL,DOL 1-8,20.2.8.001,PRIMAL_20.2.8.001.c.001,5.532197388802833e-5,TRUE,9.607886675639703e-4,0,0.08957875256883506,0,0.4787764677757715,0,0.8092127832881109,0,6.854068813910009,1,1.400301207590355e-8
SAMN00149601,0,4206,23501361,Morrow_2016_preterm_infants,DOL 9-42,11691,11691.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00149603,0,2767,14564681,Morrow_2016_preterm_infants,DOL 1-8,11541,11541.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00696741,0,4071,23644455,Morrow_2016_preterm_infants,DOL 1-8,21461,21461.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00696746,0,4279,24611476,Morrow_2016_preterm_infants,DOL 1-8,21461,21461.ST.11.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00767983,0,3377,25480071,Morrow_2016_preterm_infants,DOL 1-8,20221,20221.ST.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00779899,0,4232,24403903,Morrow_2016_preterm_infants,DOL 9-42,12431,12431.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00990383,0,4903,29068191,Morrow_2016_preterm_infants,DOL 1-8,20011,20011.ST.11.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00991535,0,3325,21607443,Morrow_2016_preterm_infants,DOL 9-42,12151,12151.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00991546,0,4500,30026774,Morrow_2016_preterm_infants,DOL 9-42,12121,12121.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00991571,0,4761,26885754,Morrow_2016_preterm_infants,DOL 9-42,20011,20011.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00998645,0,4216,20039217,Morrow_2016_preterm_infants,DOL 1-8,11681,11681.SN.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00998656,0,6877,36806673,Morrow_2016_preterm_infants,DOL 9-42,11501,11501.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00998830,0,10884,37280079,Morrow_2016_preterm_infants,DOL 9-42,11141,11141.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00998846,0,4779,26869291,Morrow_2016_preterm_infants,DOL 9-42,11461,11461.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN00998852,0,217,1150580,Morrow_2016_preterm_infants,DOL 1-8,11421,11421.SN.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01041718,0,4980,68963485,Morrow_2016_preterm_infants,DOL 9-42,12651,12651.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01041728,0,7934,46191938,Morrow_2016_preterm_infants,DOL 9-42,12211,12211.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01041764,0,7779,29880590,Morrow_2016_preterm_infants,DOL 9-42,11981,11981.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01041775,0,6157,53714255,Morrow_2016_preterm_infants,DOL 9-42,12261,12261.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01041783,0,4987,90707526,Morrow_2016_preterm_infants,DOL 9-42,12251,12251.ST.21.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773301,0,3137,16259667,Morrow_2016_preterm_infants,DOL 9-42,11821,11821.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773310,0,4470,26407635,Morrow_2016_preterm_infants,DOL 1-8,11821,11821.SN.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773327,0,4709,38009377,Morrow_2016_preterm_infants,DOL 1-8,11981,11981.SN.11.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773357,0,5102,29725413,Morrow_2016_preterm_infants,DOL 1-8,12251,12251.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773384,0,5573,32497271,Morrow_2016_preterm_infants,DOL 1-8,12121,12121.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773395,0,6139,28151222,Morrow_2016_preterm_infants,DOL 1-8,12431,12431.ST.08.1A,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773404,0,4706,26295894,Morrow_2016_preterm_infants,DOL 9-42,12261,12261.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773405,0,9504,32470295,Morrow_2016_preterm_infants,DOL 9-42,12271,12271.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773444,0,3930,23693570,Morrow_2016_preterm_infants,DOL 9-42,11891,11891.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773475,0,5823,21619385,Morrow_2016_preterm_infants,DOL 1-8,12151,12151.ST.11.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773492,0,3750,34190963,Morrow_2016_preterm_infants,DOL 1-8,12251,12251.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01773502,0,6147,32346166,Morrow_2016_preterm_infants,DOL 1-8,12121,12121.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774026,0,3366,19853316,Morrow_2016_preterm_infants,DOL 1-8,12072,12072.ST.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774050,0,497,3382372,Morrow_2016_preterm_infants,DOL 1-8,12271,12271.SN.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774085,0,5169,14468449,Morrow_2016_preterm_infants,DOL 1-8,12512,12512.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774111,0,4391,26718441,Morrow_2016_preterm_infants,DOL 1-8,12211,12211.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774274,0,4048,24714842,Morrow_2016_preterm_infants,DOL 1-8,11241,11241.ST.11.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774278,0,409,12964088,Morrow_2016_preterm_infants,DOL 1-8,12671,12671.SN.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774288,0,648,11479557,Morrow_2016_preterm_infants,DOL 1-8,12651,12651.SN.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774317,0,5223,29435999,Morrow_2016_preterm_infants,DOL 1-8,11091,11091.ST.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774326,0,4123,24963208,Morrow_2016_preterm_infants,DOL 9-42,11691,11691.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01774328,0,2121,15352326,Morrow_2016_preterm_infants,DOL 1-8,11701,11701.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01779872,0,8519,34375957,Morrow_2016_preterm_infants,DOL 1-8,12361,12361.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01779898,0,4641,48062985,Morrow_2016_preterm_infants,DOL 1-8,12671,12671.ST.11.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01779912,0,3937,23866180,Morrow_2016_preterm_infants,DOL 1-8,11141,11141.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01779948,0,4998,37018550,Morrow_2016_preterm_infants,DOL 9-42,11232,11232.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01779956,0,5123,26897581,Morrow_2016_preterm_infants,DOL 1-8,11191,11191.ST.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01780038,0,1741,9271121,Morrow_2016_preterm_infants,DOL 1-8,10051,10051.ST.11,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01780264,0,7591,25636057,Morrow_2016_preterm_infants,DOL 1-8,12361,12361.SN.11.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01780299,0,6608,40640989,Morrow_2016_preterm_infants,DOL 1-8,11311,11311.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795789,0,6758,34970370,Morrow_2016_preterm_infants,DOL 1-8,11191,11191.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795804,0,1679,8192219,Morrow_2016_preterm_infants,DOL 1-8,11731,11731.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795845,0,4210,26143561,Morrow_2016_preterm_infants,DOL 1-8,11461,11461.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795858,0,5469,27538110,Morrow_2016_preterm_infants,DOL 1-8,11041,11041.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795871,0,2968,17882372,Morrow_2016_preterm_infants,DOL 1-8,11501,11501.SN.11.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795873,0,6337,30168638,Morrow_2016_preterm_infants,DOL 1-8,11621,11621.ST.14.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795876,0,4595,27354820,Morrow_2016_preterm_infants,DOL 1-8,11462,11462.ST.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795884,0,362,5499590,Morrow_2016_preterm_infants,DOL 1-8,11441,11441.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795947,0,6634,59381894,Morrow_2016_preterm_infants,DOL 1-8,11412,11412.ST.08.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01795948,0,5309,34948002,Morrow_2016_preterm_infants,DOL 1-8,12351,12351.SN.11.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01828302,0,6555,29574480,Morrow_2016_preterm_infants,DOL 1-8,10811,10811.ST.11,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01828407,0,2621,7737081,Morrow_2016_preterm_infants,DOL 1-8,10551,10551.ST.14,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01882995,0,2385,16533889,Morrow_2016_preterm_infants,DOL 1-8,11691,11691.SN.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01883006,0,4092,24552268,Morrow_2016_preterm_infants,DOL 1-8,12261,12261.SN.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN01883008,0,1038,13706212,Morrow_2016_preterm_infants,DOL 1-8,12351,12351.SN.05.1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436590,0,428,1823959,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_34.01,Gibson_2016_preterm.sample_1-B1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436591,0,683,2815794,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_37.02,Gibson_2016_preterm.sample_3-A2,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436592,0,564,2257812,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_37.02,Gibson_2016_preterm.sample_3-A1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436593,0,604,2346549,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_37.02,Gibson_2016_preterm.sample_3-G4,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436594,0,552,2081347,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_37.02,Gibson_2016_preterm.sample_3-G3,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436595,0,948,3568111,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_37.02,Gibson_2016_preterm.sample_3-E5,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436596,0,971,3086017,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_1-E1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436597,0,770,4063790,Gibson_2016_preterm,DOL 1-8,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_1-F1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436598,0,778,3773055,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_1-G1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436599,0,1657,8525110,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_1-H1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436600,0,1625,6792667,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_2-B4,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436601,0,1585,4472228,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_7-A1,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436602,0,5375,28908711,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_1-A2,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436603,0,1493,6430886,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_1-B2,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436604,0,2790,9137766,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_7-A2,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436605,0,1350,3992522,Gibson_2016_preterm,DOL 9-42,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_7-A3,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
SAMN04436606,0,1245,7660876,Gibson_2016_preterm,DOL 43-455,Gibson_2016_preterm.subject_40.01,Gibson_2016_preterm.sample_7-A4,0,FALSE,0,0,0,0,0,0,0,0,0,0,0
